record_id,subscriber_msisdn,recipient_number,event_timestamp,transaction_type,amount_paid,service_status,location_cell,session_duration_sec,network_layer,user_agent_device,notes_field
REC-101004,+255(0)714020961,0714-025-208,2023-11-15 07:41:10,VOICE_CALL,"TZS 63,272.49/=",Pending_Kyc​,Zanzibar,02:15,unknown,Huawei P40 Lite,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-102146,+255 714 006 850,+255/714/008631,11/14/2023 12:19 AM,VOICE_CALL,"142,864.35",Active,Arusha (CBD),-15,unknown,Tecno Spark 10 Pro,"USSD session timeout, retry OK"
REC-100412,+255 714 006 713,  714007809  ,2023-11-17 14:37:49,TIGO_PESA_CASH_OUT,  33772  ,Suspended,Arusha (CBD),0,4G,Transsion Infinix Hot 30,None
REC-100784,0714032469,255714006165,12-11-2023 09:43:53,BUNDLE_PURCHASE,"65,663.49",PENDING_KYC,N/A,360,LTE-A,Huawei P40 Lite,None
REC-100345,255714016851,+255(0)714006165,11/19/2023 09:29 AM,BUNDLE_PURCHASE,  51981  ,ACTV,,0,LTE-A,"iPhone 13,2 (iOS 16.5)","Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-100105,N/A,tel:+255-714-006165,01-12-2023 21:01:17,BUNDLE_PURCHASE,NaN,,N/A,30s,unknown,Nokia 105 (Feature Phone),"USSD session timeout, retry OK"
REC-101017,  714026715  ,N/A,2023-11-12 05:59:12,SMS_PACK,$ 25.26 USD,suspnded,Dodoma,0,4G,Tecno Spark 10 Pro,Flagged for KYC update; verified by agent
REC-101810,  714012193  ,0714032058,11/20/2023 03:00 AM,TIGO_PESA_CASH_IN,,,Arusha,-15,5G NR,Tecno Spark 10 Pro,
REC-100557,N/A,255714015755,"Nov 26, 2023 18:01",VOICE_CALL,"TZS 2,042.88/=",Term,DODOMA (Capital),120,LTE-A,Transsion Infinix Hot 30,
REC-101122,  714016303  ,+255 714 012 056,"Nov 28, 2023 12:22",SMS_PACK,"81,569.15",PENDING_KYC,dar-es-salaam,360,4G,Tecno Spark 10 Pro,"USSD session timeout, retry OK"
REC-102202,+255/714/005754,  714011234  ,2023-11-09 18:17:26,BUNDLE_PURCHASE,  73640  ,,Arusha,30s,unknown,Huawei P40 Lite,None
REC-100797,0714-003-973,255714031510,2023-11-10 15:41:56,TIGO_PESA_CASH_IN,"TZS 41,413.14/=",  active  ,Dodoma,1800,LTE-A,Tecno Spark 10 Pro,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-102264,+255 714 017 262,tel:+255-714-020961,2023-11-25 12:32:59,TIGO_PESA_CASH_OUT,"-142,579.51",,Arusha﻿,120,5G NR,"iPhone 13,2 (iOS 16.5)",
REC-101202,0714-005-891,0714-023-016,2023-11-25 05:04:18,DATA_RECHARGE,"109,509.69",Terminated,mwanza,1800,LTE-A,Huawei P40 Lite,
REC-102365,N/A,+255(0)714024934,"Nov 27, 2023 08:07",DATA_RECHARGE,"74,718.00",,Tanga,360,unknown,Tecno Spark 10 Pro,"USSD session timeout, retry OK"
REC-102339,0714002466,0714-002-192,2023-11-27 06:40:48,VOICE_CALL,$ 13.26 USD,ACTV,Dodoma,02:15,LTE-A,Transsion Infinix Hot 30,None
REC-102052,+255(0)714032195,+255 714 019 454,08-11-2023 21:36:21,SMS_PACK,"TZS 44,116.97/=",ACTV,Dodoma,120,3G WCDMA,Tecno Spark 10 Pro,"USSD session timeout, retry OK"
REC-102467,0714-000-548,0714-001-096,11/22/2023 04:25 AM,BUNDLE_PURCHASE,"47,024.54",TERMINATED,ZNZ,02:15,LTE-A,Transsion Infinix Hot 30,
REC-102155,  714030962  ,+255 714 032 332,2023/11/04,TIGO_PESA_CASH_OUT,"2,882.37",Terminated,Mbeya,-15,4G,Unknown,None
REC-101943,tel:+255-714-005754,+255(0)714026852,2023/11/04,TIGO_PESA_CASH_OUT,  43746  ,CHURNED,"Stone Town, Zanzibar",1800,4G LTE,Huawei P40 Lite,None
REC-101406,255714006713,0000000000,UNKNOWN_TIME,SMS_PACK,FREE,TERMINATED,Tanga,120,5G NR,Unknown,Flagged for KYC update; verified by agent
REC-100144,+255 714 021 372,+255 714 004 110,11/20/2023 11:17 PM,BUNDLE_PURCHASE,"-140,872.81",UNKNOWN,DODOMA (Capital),1800,4G LTE,Samsung Galaxy A14; Android 13,"VIP Subscriber, priority routing"
REC-100268,+255/714/010823,+255/714/009727,"Nov 15, 2023 13:48",DATA_RECHARGE,"45,421.8300",Term,Mwanza,02:15,2G GSM,Nokia 105 (Feature Phone),"VIP Subscriber, priority routing"
REC-101721,N/A,+255/714/004384,11/19/2023 11:18 PM,DATA_RECHARGE,$ 40.13 USD,churn,Mwanza,02:15,4G LTE,"iPhone 13,2 (iOS 16.5)",
REC-101665,255714033291,0000000000,24-11-2023 19:35:00,SMS_PACK,NaN,churn,Arusha,45,5G NR,Samsung Galaxy A14; Android 13,Standard call; cell handover success
REC-101508,tel:+255-714-006028,+255 714 032 743,2023-11-17 12:04:41,VOICE_CALL,"12,085.2300",Term,Dodoma ,360,4G LTE,Huawei P40 Lite,
REC-101737,+255 714 032 880,+255(0)714012330,2023-11-12 22:19:21,DATA_RECHARGE,"TZS 41,070.85/=",PENDING_KYC,,45,unknown,"iPhone 13,2 (iOS 16.5)",
REC-100019,tel:+255-714-010001,  714014796  ,1701141247,DATA_RECHARGE,"TZS 28,889.73/=",Active,Morogoro,1800,4G LTE,Nokia 105 (Feature Phone),"USSD session timeout, retry OK"
REC-101756,+255 714 025 345,255714015481,11/14/2023 10:06 AM,VOICE_CALL,"TZS 60,631.76/=",ACTIVE,"Stone Town, Zanzibar",120,unknown,Huawei P40 Lite,Standard call; cell handover success
REC-100750,+255 714 019 043,+255/714/010275,11/04/2023 01:37 PM,DATA_RECHARGE,"4,088.13",ACTV,Dodoma,360,4G,Nokia 105 (Feature Phone),"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-102231,+255 714 008 357,+255(0)714012467,11/13/2023 02:35 PM,SMS_PACK,"119,049.58",SUSPENDED,mwanza,120,4G,"iPhone 13,2 (iOS 16.5)",Flagged for KYC update; verified by agent
REC-102325,+255(0)714026715,255714006713,UNKNOWN_TIME,BUNDLE_PURCHASE,  8159  ,null,DODOMA (Capital),N/A,4G,"iPhone 13,2 (iOS 16.5)",
REC-101911,N/A,+255 714 024 523,"Dec 02, 2023 11:59",BUNDLE_PURCHASE,"-133,289.85",Suspended,DODOMA (Capital),N/A,2G GSM,"iPhone 13,2 (iOS 16.5)","USSD session timeout, retry OK"
REC-102165,+255(0)714030962,0714-005-480,04-11-2023 14:05:54,VOICE_CALL,"TZS 79,277.88/=",CHURNED,Arusha (CBD),-15,3G WCDMA,Huawei P40 Lite,Standard call; cell handover success
REC-101263,+255(0)714014248,+255/714/027263,2023-11-05T00:39:21+03:00,DATA_RECHARGE,"TZS 31,701.18/=",ACTIVE,Morogoro,0,5G NR,Unknown,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-101375,0714-024-934,  714004110  ,1700876383,VOICE_CALL,"TZS 53,514.20/=",null,N/A,120,4G,Transsion Infinix Hot 30,"USSD session timeout, retry OK"
REC-102328,+255 714 007 398,  714026304  ,11/18/2023 11:05 AM,VOICE_CALL,"TZS 72,363.49/=",suspnded,Dar es Salaam,45,4G,Transsion Infinix Hot 30,"USSD session timeout, retry OK"
REC-100486,N/A,+255(0)714021372,15-11-2023 15:50:41,VOICE_CALL,$ 24.82 USD,Suspended,Morogoro,N/A,unknown,Transsion Infinix Hot 30,"USSD session timeout, retry OK"
REC-102426,+255 714 011 508,+255 714 005 343,2023-11-12 15:26:45,BUNDLE_PURCHASE,FREE,pending,dar-es-salaam,45,4G,Nokia 105 (Feature Phone),Flagged for KYC update; verified by agent
REC-101913,255714014385,  714019180  ,2023-12-02 13:21:03,VOICE_CALL,"TZS 62,237.34/=",null,Arusha,360,2G GSM,Transsion Infinix Hot 30,Standard call; cell handover success
REC-102183,  714012193  ,+255(0)714013289,2023-11-05 10:03:29,TIGO_PESA_CASH_IN,"-49,258.47",Suspended,N/A,360,4G,Unknown,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-100643,255714015070,0714014248,11/05/2023 05:01 PM,DATA_RECHARGE,"66,532.43",  active  ,Dodoma,0,5G NR,Unknown,Standard call; cell handover success
REC-102458,+255 714 013 700,tel:+255-714-012056,11-11-2023 23:03:29,TIGO_PESA_CASH_IN,  106269  ,ACTV,Arusha﻿,0,unknown,Transsion Infinix Hot 30,None
REC-101819,0714-021-235,tel:+255-714-017262,01-12-2023 01:27:06,VOICE_CALL,$ 22.58 USD,SUSPENDED,Arusha﻿,N/A,unknown,Transsion Infinix Hot 30,None
REC-101875,255714022331,  714034113  ,11/25/2023 04:57 AM,BUNDLE_PURCHASE,"44,142.42",Pending_Kyc​,Morogoro,360,4G LTE,Unknown,Flagged for KYC update; verified by agent
REC-101492,+255/714/027811,+255/714/011919,2023-11-26 02:20:47,TIGO_PESA_CASH_OUT,$ 27.29 USD,churn,,30s,3G WCDMA,"iPhone 13,2 (iOS 16.5)",Flagged for KYC update; verified by agent
REC-100425,+255 714 007 261,+255(0)714021372,UNKNOWN_TIME,VOICE_CALL,  72808  ,Terminated,Dodoma ,30s,5G NR,Huawei P40 Lite,Standard call; cell handover success
REC-101921,+255 714 026 989,255714020002,"Dec 02, 2023 01:37",BUNDLE_PURCHASE,$ 16.47 USD,  active  ,Arusha (CBD),120,4G,Tecno Spark 10 Pro,"USSD session timeout, retry OK"
REC-101488,  714006850  ,0714-008-631,11/10/2023 03:46 AM,TIGO_PESA_CASH_IN,FREE,Suspended,DAR ES SALAAM,N/A,2G GSM,Transsion Infinix Hot 30,Flagged for KYC update; verified by agent
REC-101094,tel:+255-714-033291,+255(0)714011234,2023-11-29 16:37:28,TIGO_PESA_CASH_OUT,"120,641.50",ACTIVE,mwanza,45,5G NR,Nokia 105 (Feature Phone),"USSD session timeout, retry OK"
REC-100649,  714014796  ,  714023975  ,"Nov 19, 2023 01:19",TIGO_PESA_CASH_IN,$ 35.30 USD,Active,Arusha,45,5G NR,Huawei P40 Lite,
REC-101798,0000000000,255714003151,"Dec 03, 2023 15:38",DATA_RECHARGE,"130,109.2700",PENDING_KYC,Arusha,120,4G LTE,"iPhone 13,2 (iOS 16.5)",Standard call; cell handover success
REC-101325,0714-024-112,0714032743,"Nov 25, 2023 22:05",SMS_PACK,  142444  ,ACTV,Dar es Salaam,45,5G NR,Unknown,Standard call; cell handover success
REC-102085,+255 714 024 386,0714-001-644,1701195436,VOICE_CALL,$ 25.68 USD,Suspended,,45,4G LTE,Transsion Infinix Hot 30,Flagged for KYC update; verified by agent
REC-100336,0714-005-206,+255(0)714006439,1700066142,TIGO_PESA_CASH_OUT,"121,770.3100",Pending_Kyc​,"Stone Town, Zanzibar",120,2G GSM,"iPhone 13,2 (iOS 16.5)",
REC-100235,+255 714 017 125,0000000000,"Nov 09, 2023 00:36",VOICE_CALL,FREE,UNKNOWN,Dodoma ,30s,3G WCDMA,Nokia 105 (Feature Phone),"VIP Subscriber, priority routing"
REC-100711,+255 714 013 974,0714-015-892,11/11/2023 11:06 AM,BUNDLE_PURCHASE,  30963  ,TERMINATED,N/A,120,LTE-A,Tecno Spark 10 Pro,Standard call; cell handover success
REC-100917,tel:+255-714-027537,+255(0)714008768,11/21/2023 09:52 AM,DATA_RECHARGE,"4,281.69",pending,,30s,LTE-A,Transsion Infinix Hot 30,Flagged for KYC update; verified by agent
REC-101252,  714002055  ,N/A,2023-11-16T18:46:23+03:00,BUNDLE_PURCHASE,$ 7.63 USD,UNKNOWN,Dar es Salaam,360,LTE-A,Nokia 105 (Feature Phone),"USSD session timeout, retry OK"
REC-102159,+255 714 014 522,N/A,1699196595,VOICE_CALL,"148,847.3800",null,DODOMA (Capital),-15,5G NR,Transsion Infinix Hot 30,None
REC-102102,0714024934,tel:+255-714-013289,UNKNOWN_TIME,DATA_RECHARGE,$ 46.57 USD,suspnded,Arusha﻿,1800,3G WCDMA,Samsung Galaxy A14; Android 13,Standard call; cell handover success
REC-101877,+255/714/023153,255714007261,2023/11/04,TIGO_PESA_CASH_OUT,"TZS 106,109.56/=",ACTV,,N/A,4G,Samsung Galaxy A14; Android 13,Standard call; cell handover success
REC-100794,+255/714/012604,255714031921,05-11-2023 13:48:14,TIGO_PESA_CASH_OUT,NaN,  active  ,Arusha (CBD),02:15,3G WCDMA,Tecno Spark 10 Pro,
REC-102218,+255 714 012 056,0714-004-247,2023-11-06 19:04:48,VOICE_CALL,$ 9.20 USD,Suspended,dar-es-salaam,30s,5G NR,Huawei P40 Lite,
REC-102315,0714-020-413,tel:+255-714-020413,UNKNOWN_TIME,SMS_PACK,"TZS 58,194.57/=",Pending_Kyc​,N/A,N/A,4G,Samsung Galaxy A14; Android 13,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-102217,+255 714 021 783,255714022331,11/20/2023 08:21 AM,VOICE_CALL,"72,262.69",TERMINATED,DODOMA (Capital),120,unknown,Nokia 105 (Feature Phone),
REC-101616,0714-015-755,tel:+255-714-023290,2023-11-22T17:47:49+03:00,DATA_RECHARGE,$ 35.17 USD,CHURNED,Dodoma,0,4G LTE,Transsion Infinix Hot 30,"USSD session timeout, retry OK"
REC-100150,255714018358,0714-013-152,2023-11-21T03:03:43+03:00,BUNDLE_PURCHASE,"53,465.9000",TERMINATED,Tanga,N/A,4G,"iPhone 13,2 (iOS 16.5)","USSD session timeout, retry OK"
REC-100744,+255(0)714021920,0714-022-194,11/20/2023 06:00 AM,TIGO_PESA_CASH_IN,  30986  ,churn,Arusha,N/A,4G,Nokia 105 (Feature Phone),
REC-101852,tel:+255-714-020413,+255(0)714029044,2023-11-25 11:46:03,VOICE_CALL,  25704  ,TERMINATED,Arusha,-15,unknown,"iPhone 13,2 (iOS 16.5)","VIP Subscriber, priority routing"
REC-101586,+255/714/014933,+255 714 013 015,2023-11-18 20:39:07,TIGO_PESA_CASH_IN,"142,479.24",Active,DODOMA (Capital),N/A,5G NR,Nokia 105 (Feature Phone),"USSD session timeout, retry OK"
REC-100947,tel:+255-714-033976,0714-016-029,1701295964,BUNDLE_PURCHASE,"TZS 69,033.73/=",CHURNED,DAR ES SALAAM,45,2G GSM,Nokia 105 (Feature Phone),
REC-101892,+255 714 011 645,  714011919  ,2023-11-17 16:03:37,TIGO_PESA_CASH_IN,"138,841.26",null,DODOMA (Capital),N/A,4G,"iPhone 13,2 (iOS 16.5)",Standard call; cell handover success
REC-101561,0714025071,+255 714 032 606,2023-11-13 09:27:28,VOICE_CALL,"TZS 46,192.92/=",Terminated,ARUSHA,360,2G GSM,"iPhone 13,2 (iOS 16.5)",None
REC-100128,0714-026-167,+255 714 023 701,1700937830,VOICE_CALL,"TZS 19,371.39/=",CHURNED,Dodoma,02:15,2G GSM,Samsung Galaxy A14; Android 13,Standard call; cell handover success
REC-101563,+255(0)714021372,+255(0)714009727,"Nov 29, 2023 10:42",SMS_PACK,"-30,274.79",suspnded,Dodoma ,02:15,3G WCDMA,Samsung Galaxy A14; Android 13,
REC-100110,255714019454,0714-023-701,2023-12-03T18:25:10+03:00,DATA_RECHARGE,$ 20.14 USD,ACTV,Dodoma,360,LTE-A,Nokia 105 (Feature Phone),
REC-100919,255714020550,N/A,2023-11-28T22:01:08+03:00,VOICE_CALL,"TZS 91,212.77/=",TERMINATED,N/A,N/A,3G WCDMA,Samsung Galaxy A14; Android 13,
REC-101972,  714019317  ,0714006987,11/07/2023 11:37 PM,TIGO_PESA_CASH_IN,NaN,ACTV,DAR ES SALAAM,0,4G LTE,Unknown,"USSD session timeout, retry OK"
REC-101404,0714-013-837,tel:+255-714-026715,"Nov 12, 2023 14:02",TIGO_PESA_CASH_OUT,"TZS 25,873.30/=",null,Mbeya,02:15,LTE-A,"iPhone 13,2 (iOS 16.5)",None
REC-100367,0714-002-740,+255 714 007 261,2023-11-27 11:31:25,BUNDLE_PURCHASE,"8,546.9000",  active  ,  Dar es Salaam  ,360,2G GSM,"iPhone 13,2 (iOS 16.5)","VIP Subscriber, priority routing"
REC-102370,0714002466,255714013152,1700385902,SMS_PACK,FREE,Suspended,DAR ES SALAAM,N/A,LTE-A,Nokia 105 (Feature Phone),"VIP Subscriber, priority routing"
REC-100076,tel:+255-714-016029,+255/714/008905,18-11-2023 11:20:14,SMS_PACK,"TZS 82,216.42/=",CHURNED,Morogoro,360,LTE-A,Transsion Infinix Hot 30,
REC-101886,N/A,0714-013-700,1699234518,DATA_RECHARGE,FREE,ACTV,,120,5G NR,Huawei P40 Lite,Standard call; cell handover success
REC-101025,0714015344,+255/714/029866,2023-11-23 20:43:58,SMS_PACK,"111,785.76",ACTIVE,Arusha (CBD),45,4G LTE,Nokia 105 (Feature Phone),"USSD session timeout, retry OK"
REC-101575,tel:+255-714-023427,+255 714 015 207,11/18/2023 11:15 PM,DATA_RECHARGE,  87110  ,pending,Mwanza,N/A,4G,Unknown,Standard call; cell handover success
REC-100399,tel:+255-714-015070,+255(0)714011234,2023-11-24 14:04:48,TIGO_PESA_CASH_OUT,"TZS 55,107.51/=",CHURNED,Tanga,-15,unknown,Tecno Spark 10 Pro,Flagged for KYC update; verified by agent
REC-101613,tel:+255-714-020002,255714002055,09-11-2023 09:58:14,BUNDLE_PURCHASE,"TZS 107,718.24/=",Term,DAR ES SALAAM,45,5G NR,"iPhone 13,2 (iOS 16.5)",
REC-100011,N/A,N/A,28-11-2023 05:29:20,VOICE_CALL,"17,224.22",Terminated,Arusha﻿,-15,4G,Huawei P40 Lite,"VIP Subscriber, priority routing"
REC-100357,+255/714/031373,+255/714/030825,29-11-2023 07:44:09,TIGO_PESA_CASH_IN,"-59,982.98",UNKNOWN,Dodoma ,N/A,2G GSM,Samsung Galaxy A14; Android 13,Standard call; cell handover success
REC-100053,tel:+255-714-008494,255714010686,21-11-2023 04:43:43,TIGO_PESA_CASH_OUT,$ 59.80 USD,CHURNED,Zanzibar,360,5G NR,Tecno Spark 10 Pro,Flagged for KYC update; verified by agent
REC-102258,0714-005-069,N/A,2023-11-26 20:17:41,DATA_RECHARGE,"123,029.04",  active  ,Mwanza,N/A,unknown,Tecno Spark 10 Pro,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-100306,+255 714 028 222,+255(0)714004658,2023-11-29T09:05:19+03:00,TIGO_PESA_CASH_IN,$ 50.62 USD,Term,Mbeya,120,4G,"iPhone 13,2 (iOS 16.5)",Standard call; cell handover success
REC-100641,+255(0)714032195,+255 714 027 674,2023-11-14 08:44:05,TIGO_PESA_CASH_OUT,"129,543.66",Terminated,Dodoma ,02:15,2G GSM,"iPhone 13,2 (iOS 16.5)",None
REC-102046,0714003288,N/A,11/21/2023 08:42 PM,TIGO_PESA_CASH_IN,"TZS 113,491.93/=",pending,DAR ES SALAAM,02:15,4G,Transsion Infinix Hot 30,Flagged for KYC update; verified by agent
REC-101029,  714022331  ,0714-006-439,2023-11-28T01:48:05+03:00,TIGO_PESA_CASH_IN,"50,881.69",CHURNED,ARUSHA,45,5G NR,Samsung Galaxy A14; Android 13,"VIP Subscriber, priority routing"
REC-101691,255714008083,+255(0)714020687,21-11-2023 01:56:33,TIGO_PESA_CASH_IN,"39,309.80",Active,,N/A,4G,"iPhone 13,2 (iOS 16.5)",
REC-100815,tel:+255-714-000959,0714016577,12/01/2023 05:22 AM,VOICE_CALL,"TZS 53,486.81/=",churn,ZNZ,02:15,2G GSM,Tecno Spark 10 Pro,"VIP Subscriber, priority routing"
REC-100752,+255(0)714031373,0714-001-507,03-12-2023 14:49:12,DATA_RECHARGE,"TZS 102,075.28/=",Terminated,Tanga,360,5G NR,Samsung Galaxy A14; Android 13,"USSD session timeout, retry OK"
REC-101160,0714015207,0714025345,11/21/2023 09:56 AM,DATA_RECHARGE,NaN,TERMINATED,"Stone Town, Zanzibar",45,4G,"iPhone 13,2 (iOS 16.5)",None
REC-101261,+255 714 030 688,+255 714 027 537,UNKNOWN_TIME,BUNDLE_PURCHASE,  14167  ,Pending_Kyc​,Arusha (CBD),45,3G WCDMA,Nokia 105 (Feature Phone),"USSD session timeout, retry OK"
REC-100001,+255 714 022 331,0714-003-836,2023-11-09 11:38:15,SMS_PACK,$ 44.49 USD,,Dodoma ,-15,4G LTE,Samsung Galaxy A14; Android 13,Flagged for KYC update; verified by agent
REC-101262,+255/714/007809,+255/714/001370,1699451756,BUNDLE_PURCHASE,$ 45.73 USD,Term,DODOMA (Capital),0,3G WCDMA,Huawei P40 Lite,None
REC-101370,  714033702  ,+255(0)714000685,"Nov 18, 2023 13:49",SMS_PACK,"76,478.5200",null,DODOMA (Capital),360,5G NR,Huawei P40 Lite,Flagged for KYC update; verified by agent
REC-100436,255714023016,+255(0)714026030,11/14/2023 04:42 PM,TIGO_PESA_CASH_IN,"30,483.05",null,Mwanza Rock City,N/A,LTE-A,Samsung Galaxy A14; Android 13,"USSD session timeout, retry OK"
REC-100918,+255/714/021509,N/A,2023-11-22 16:12:13,DATA_RECHARGE,,Suspended,Zanzibar,30s,2G GSM,"iPhone 13,2 (iOS 16.5)","VIP Subscriber, priority routing"
REC-100336,0714-005-206,+255(0)714006439,1700066142,TIGO_PESA_CASH_OUT,"121,770.3100",Pending_Kyc​,"Stone Town, Zanzibar",120,2G GSM,"iPhone 13,2 (iOS 16.5)",
REC-100851,N/A,0714018084,11/07/2023 06:13 AM,BUNDLE_PURCHASE,"TZS 104,778.93/=",Pending_Kyc​,Mwanza,-15,4G LTE,Tecno Spark 10 Pro,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-100385,+255 714 023 016,N/A,2023-11-06 00:39:31,DATA_RECHARGE,"TZS 16,504.75/=",Active,Morogoro,02:15,LTE-A,Transsion Infinix Hot 30,Standard call; cell handover success
REC-100136,tel:+255-714-008768,+255(0)714006850,2023-11-19 05:02:18,BUNDLE_PURCHASE,$ 32.10 USD,SUSPENDED,Morogoro,45,4G,Nokia 105 (Feature Phone),Standard call; cell handover success
REC-100113,+255/714/029181,+255 714 025 893,11/10/2023 08:54 PM,BUNDLE_PURCHASE,"TZS 56,819.62/=",SUSPENDED,Zanzibar,-15,3G WCDMA,Tecno Spark 10 Pro,
REC-101489,0714023016,+255 714 026 989,2023-11-05T09:16:39+03:00,VOICE_CALL,  80357  ,actve,"Stone Town, Zanzibar",1800,unknown,Tecno Spark 10 Pro,Flagged for KYC update; verified by agent
REC-102499,0714-007-809,+255/714/001918,11/16/2023 10:07 PM,TIGO_PESA_CASH_IN,NaN,pending,Arusha﻿,120,4G LTE,Huawei P40 Lite,
REC-100048,  714028222  ,+255(0)714004110,2023-11-30 08:54:55,TIGO_PESA_CASH_OUT,"TZS 99,397.44/=",Term,Dar es Salaam,02:15,unknown,Transsion Infinix Hot 30,"VIP Subscriber, priority routing"
REC-102008,+255/714/019454,0714-032-195,11/28/2023 07:13 PM,SMS_PACK,$ 12.58 USD,  active  ,Tanga,45,4G LTE,Tecno Spark 10 Pro,Standard call; cell handover success
REC-100054,0714-004-110,+255 714 025 208,13-11-2023 11:56:14,DATA_RECHARGE,$ 13.14 USD,,ZNZ,360,4G LTE,Unknown,Flagged for KYC update; verified by agent
REC-100822,0714011645,255714015755,28-11-2023 03:01:40,TIGO_PESA_CASH_IN,"TZS 54,961.26/=",CHURNED,mwanza,30s,2G GSM,Unknown,
REC-100787,tel:+255-714-031784,  714028770  ,11/22/2023 04:42 PM,DATA_RECHARGE,"76,380.34",TERMINATED,mwanza,02:15,LTE-A,"iPhone 13,2 (iOS 16.5)","VIP Subscriber, priority routing"
REC-100534,+255(0)714024386,0000000000,11/23/2023 10:57 AM,TIGO_PESA_CASH_IN,"-86,094.53",Suspended,Mwanza Rock City,N/A,2G GSM,Unknown,None
REC-102013,255714030688,tel:+255-714-003973,1699931090,DATA_RECHARGE,"48,380.10",Suspended,DODOMA (Capital),120,unknown,Samsung Galaxy A14; Android 13,"VIP Subscriber, priority routing"
REC-102355,+255(0)714015618,+255(0)714024660,11/15/2023 05:45 AM,VOICE_CALL,"147,484.53",,Dar es Salaam,120,4G LTE,Tecno Spark 10 Pro,"USSD session timeout, retry OK"
REC-100423,tel:+255-714-021372,+255(0)714023153,11/21/2023 07:16 PM,TIGO_PESA_CASH_OUT,"112,525.55",Active,dar-es-salaam,360,5G NR,Tecno Spark 10 Pro,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-101220,  714008083  ,  714008631  ,"Nov 10, 2023 23:08",DATA_RECHARGE,"TZS 41,844.09/=",ACTIVE,N/A,120,LTE-A,Samsung Galaxy A14; Android 13,None
REC-100097,tel:+255-714-004932,+255 714 019 728,1699228585,VOICE_CALL,"TZS 112,043.71/=",PENDING_KYC,Zanzibar,30s,4G,Tecno Spark 10 Pro,"USSD session timeout, retry OK"
REC-100902,255714007672,0714-033-839,11/30/2023 09:26 AM,BUNDLE_PURCHASE,"TZS 37,069.80/=",Pending_Kyc​,DODOMA (Capital),30s,unknown,Huawei P40 Lite,
REC-101418,+255 714 003 425,  714001096  ,UNKNOWN_TIME,TIGO_PESA_CASH_OUT,"TZS 137,441.89/=",TERMINATED,Mwanza Rock City,02:15,3G WCDMA,Unknown,"VIP Subscriber, priority routing"
REC-100299,0714002740,+255(0)714016029,2023-11-28 16:57:56,TIGO_PESA_CASH_OUT,,ACTIVE,  Dar es Salaam  ,02:15,3G WCDMA,Samsung Galaxy A14; Android 13,Standard call; cell handover success
REC-100021,N/A,+255(0)714004110,2023-11-20 12:50:13,BUNDLE_PURCHASE,  12757  ,,ZNZ,30s,5G NR,"iPhone 13,2 (iOS 16.5)",
REC-102375,  714010138  ,255714014796,2023-11-16 07:22:03,SMS_PACK,"53,861.77",pending,DAR ES SALAAM,45,4G LTE,Samsung Galaxy A14; Android 13,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-100366,255714030140,+255(0)714032880,2023/11/04,DATA_RECHARGE,"TZS 27,990.99/=",suspnded,,360,LTE-A,Nokia 105 (Feature Phone),
REC-101265,N/A,N/A,2023-11-14T21:12:10+03:00,TIGO_PESA_CASH_OUT,"-55,501.77",Active,dar-es-salaam,360,2G GSM,Samsung Galaxy A14; Android 13,None
REC-102190,0714-005-754,  714008357  ,1700366477,TIGO_PESA_CASH_OUT,TZS 781.20/=,actve,Mwanza,02:15,unknown,Huawei P40 Lite,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-100295,0714019865,+255(0)714023701,1701664223,VOICE_CALL,FREE,ACTV,"Stone Town, Zanzibar",N/A,4G LTE,Transsion Infinix Hot 30,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
