transaction_id,timestamp,sender_msisdn,recipient_identifier,channel,transaction_type,amount_tzs,fee_revenue_tzs,cell_id,status,failure_reason
TPESA-3002778,2026-09-01 20:00:59,+25565***715,+25577559713,USSD_*150*01#,P2P_TRANSFER,174000.0,2610.0,TZ-DAR-011,SUCCESS,NONE
TPESA-3002779,2026-09-03 18:37:16,+25571***265,+25571611265,TIGO_PESA_APP,AIRTIME_TOP_UP,12300.0,0.0,TZ-DAR-011,SUCCESS,NONE
TPESA-3002780,2026-09-04 06:47:19,+25577***612,TILL-863095,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,134900.0,1079.2,TZ-DAR-003,SUCCESS,NONE
TPESA-3002781,2026-09-04 13:05:08,+25571***145,TILL-519416,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,76600.0,612.8,TZ-PWA-001,SUCCESS,NONE
TPESA-3002782,2026-09-02 16:18:53,+25567***193,TILL-542413,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,66500.0,0.0,TZ-ZNZ-003,FAILED,INSUFFICIENT_FUNDS
TPESA-3002783,2026-09-05 13:36:04,+25567***489,+25565540900,TIGO_PESA_APP,P2P_TRANSFER,170200.0,2553.0,TZ-ARU-002,SUCCESS,NONE
TPESA-3002784,2026-09-07 19:45:22,+25571***192,TILL-833457,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,60300.0,482.4,TZ-MWA-002,SUCCESS,NONE
TPESA-3002785,2026-09-05 16:54:14,+25577***556,TILL-580724,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,89000.0,712.0,TZ-DAR-011,SUCCESS,NONE
TPESA-3002786,2026-09-06 20:49:07,+25565***917,+25577892930,USSD_*150*01#,P2P_TRANSFER,21800.0,350.0,TZ-BUK-001,SUCCESS,NONE
TPESA-3002787,2026-09-04 17:11:23,+25567***602,TILL-555517,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,5800.0,46.4,TZ-NJO-001,SUCCESS,NONE
TPESA-3002788,2026-09-04 14:03:48,+25577***932,+25565912064,TIGO_PESA_APP,CASH_OUT_WAKALA,210700.0,3160.5,TZ-DOM-003,SUCCESS,NONE
TPESA-3002789,2026-09-07 12:35:51,+25565***132,+25565810625,TIGO_PESA_APP,CASH_OUT_WAKALA,429800.0,6447.0,TZ-NJO-001,SUCCESS,NONE
TPESA-3002790,2026-09-03 22:56:22,+25577***937,+25567371718,USSD_*150*01#,P2P_TRANSFER,236100.0,3541.5,TZ-DAR-007,SUCCESS,NONE
TPESA-3002791,2026-09-04 06:36:35,+25571***886,+25571765788,USSD_*150*01#,BANK_TO_WALLET_DEPOSIT,194300.0,2914.5,TZ-PWA-001,SUCCESS,NONE
TPESA-3002792,2026-09-02 08:07:15,+25577***793,+25577744793,TIGO_PESA_APP,AIRTIME_TOP_UP,10800.0,0.0,TZ-DAR-004,SUCCESS,NONE
TPESA-3002793,2026-09-07 11:35:42,+25571***774,TILL-739860,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,16200.0,129.6,TZ-SNG-001,SUCCESS,NONE
TPESA-3002794,2026-09-06 20:24:15,+25567***408,+25565395633,TIGO_PESA_APP,CASH_OUT_WAKALA,469700.0,7045.5,TZ-KIL-003,SUCCESS,NONE
TPESA-3002795,2026-09-03 21:38:27,+25571***737,TILL-551111,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,120500.0,964.0,TZ-SNG-001,SUCCESS,NONE
TPESA-3002796,2026-09-06 23:58:03,+25571***267,+25571663131,TIGO_PESA_APP,CASH_OUT_WAKALA,183300.0,2749.5,TZ-TAN-001,SUCCESS,NONE
TPESA-3002797,2026-09-03 12:51:43,+25571***859,+25575980622,TIGO_PESA_APP,P2P_TRANSFER,242000.0,3630.0,TZ-MWA-003,SUCCESS,NONE
TPESA-3002798,2026-09-02 09:57:16,+25577***575,TILL-951713,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,111400.0,891.2,TZ-MWA-003,SUCCESS,NONE
TPESA-3002799,2026-09-05 14:30:11,+25577***899,TILL-758236,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,27600.0,220.8,TZ-MAR-001,SUCCESS,NONE
TPESA-3002800,2026-09-06 09:03:48,+25571***300,+25565488988,USSD_*150*01#,P2P_TRANSFER,115000.0,1725.0,TZ-ARU-001,SUCCESS,NONE
TPESA-3002801,2026-09-01 06:22:11,+25571***326,+25571917326,TIGO_PESA_APP,AIRTIME_TOP_UP,6700.0,0.0,TZ-DAR-015,SUCCESS,NONE
TPESA-3002802,2026-09-03 17:39:05,+25565***309,+25575147802,TIGO_PESA_APP,P2P_TRANSFER,165400.0,2481.0,TZ-BUK-001,SUCCESS,NONE
TPESA-3002803,2026-09-07 10:00:08,+25567***266,+25571363398,USSD_*150*01#,P2P_TRANSFER,70200.0,1053.0,TZ-TAR-001,SUCCESS,NONE
TPESA-3002804,2026-09-07 22:16:56,+25577***446,+25577482188,USSD_*150*01#,P2P_TRANSFER,107900.0,1618.5,TZ-KIL-002,SUCCESS,NONE
TPESA-3002805,2026-09-05 15:05:55,+25565***462,+25571520194,TIGO_PESA_APP,P2P_TRANSFER,147500.0,2212.5,TZ-TAB-001,SUCCESS,NONE
TPESA-3002806,2026-09-03 17:57:00,+25565***476,+25571991329,USSD_*150*01#,P2P_TRANSFER,39900.0,598.5,TZ-NJO-001,SUCCESS,NONE
TPESA-3002807,2026-09-06 15:44:10,+25567***481,+25567534162,USSD_*150*01#,CASH_OUT_WAKALA,162600.0,2439.0,TZ-DAR-014,SUCCESS,NONE
TPESA-3002808,2026-09-04 21:48:04,+25571***463,TILL-944473,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,64000.0,512.0,TZ-MWA-001,SUCCESS,NONE
TPESA-3002809,2026-09-01 13:06:18,+25571***716,TILL-553827,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,81900.0,655.2,TZ-TAN-003,SUCCESS,NONE
TPESA-3002810,2026-09-06 20:20:44,+25571***538,+25577134680,USSD_*150*01#,CASH_OUT_WAKALA,53600.0,804.0,TZ-TAN-002,SUCCESS,NONE
TPESA-3002811,2026-09-07 07:39:42,+25565***792,+25567201863,TIGO_PESA_APP,P2P_TRANSFER,184000.0,2760.0,TZ-ZNZ-003,SUCCESS,NONE
TPESA-3002812,2026-09-02 21:17:01,+25565***864,+25577508968,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,668900.0,10033.5,TZ-DOM-003,SUCCESS,NONE
TPESA-3002813,2026-09-02 13:16:26,+25565***147,+25567690275,USSD_*150*01#,CASH_OUT_WAKALA,271500.0,4072.5,TZ-MOR-001,SUCCESS,NONE
TPESA-3002814,2026-09-01 19:27:59,+25571***737,+25565704693,USSD_*150*01#,CASH_OUT_WAKALA,115800.0,1737.0,TZ-SNG-001,SUCCESS,NONE
TPESA-3002815,2026-09-01 19:13:15,+25567***288,+25575842716,TIGO_PESA_APP,P2P_TRANSFER,62200.0,0.0,TZ-DAR-013,FAILED,USSD_TIMEOUT
TPESA-3002816,2026-09-07 10:16:51,+25577***575,+25567499218,TIGO_PESA_APP,P2P_TRANSFER,118200.0,1773.0,TZ-MWA-003,SUCCESS,NONE
TPESA-3002817,2026-09-01 07:11:41,+25577***385,TILL-920378,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,8800.0,70.4,TZ-DAR-003,SUCCESS,NONE
TPESA-3002818,2026-09-02 07:25:29,+25567***201,TILL-977417,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,38300.0,306.4,TZ-PWA-002,SUCCESS,NONE
TPESA-3002819,2026-09-07 06:55:37,+25567***257,+25577611680,USSD_*150*01#,P2P_TRANSFER,101600.0,1524.0,TZ-DOM-003,SUCCESS,NONE
TPESA-3002820,2026-09-02 08:21:40,+25577***438,+25577333583,USSD_*150*01#,CASH_OUT_WAKALA,287300.0,4309.5,TZ-DAR-011,SUCCESS,NONE
TPESA-3002821,2026-09-06 14:21:47,+25565***613,+25577865981,USSD_*150*01#,CASH_OUT_WAKALA,25700.0,385.5,TZ-TAR-001,SUCCESS,NONE
TPESA-3002822,2026-09-02 23:53:22,+25567***306,+25567172306,TIGO_PESA_APP,AIRTIME_TOP_UP,19200.0,0.0,TZ-KAH-001,SUCCESS,NONE
TPESA-3002823,2026-09-05 23:05:02,+25567***215,+25567616786,USSD_*150*01#,P2P_TRANSFER,125700.0,1885.5,TZ-TND-001,SUCCESS,NONE
TPESA-3002824,2026-09-06 09:50:45,+25565***457,+25567699819,TIGO_PESA_APP,CASH_OUT_WAKALA,453500.0,6802.5,TZ-TAN-003,SUCCESS,NONE
TPESA-3002825,2026-09-07 21:59:59,+25571***070,+25577137943,USSD_*150*01#,P2P_TRANSFER,5900.0,350.0,TZ-IRI-001,SUCCESS,NONE
TPESA-3002826,2026-09-05 17:12:00,+25571***976,+25577429547,USSD_*150*01#,CASH_OUT_WAKALA,415900.0,6238.5,TZ-MBY-002,SUCCESS,NONE
TPESA-3002827,2026-09-02 19:22:05,+25571***783,+25571503097,USSD_*150*01#,P2P_TRANSFER,140200.0,2103.0,TZ-SHI-001,SUCCESS,NONE
TPESA-3002828,2026-09-02 17:36:55,+25571***461,+25567220851,TIGO_PESA_APP,CASH_OUT_WAKALA,338300.0,5074.5,TZ-DOM-001,SUCCESS,NONE
TPESA-3002829,2026-09-04 20:06:16,+25571***035,+25567968120,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,921200.0,13818.0,TZ-DAR-004,SUCCESS,NONE
TPESA-3002830,2026-09-07 16:41:25,+25571***099,+25567346443,USSD_*150*01#,CASH_OUT_WAKALA,119400.0,1791.0,TZ-PWA-001,SUCCESS,NONE
TPESA-3002831,2026-09-02 20:17:15,+25567***112,TILL-615336,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,40500.0,324.0,TZ-KIL-001,SUCCESS,NONE
TPESA-3002832,2026-09-03 22:54:23,+25567***989,+25571610279,USSD_*150*01#,P2P_TRANSFER,142000.0,2130.0,TZ-KIG-001,SUCCESS,NONE
TPESA-3002833,2026-09-02 16:17:22,+25577***993,+25577492368,TIGO_PESA_APP,CASH_OUT_WAKALA,239100.0,3586.5,TZ-TAN-003,SUCCESS,NONE
TPESA-3002834,2026-09-01 17:40:43,+25577***077,+25577249077,USSD_*150*01#,AIRTIME_TOP_UP,17300.0,0.0,TZ-KIL-001,SUCCESS,NONE
TPESA-3002835,2026-09-06 08:39:39,+25571***513,+25567667121,TIGO_PESA_APP,P2P_TRANSFER,232600.0,3489.0,TZ-BUK-001,SUCCESS,NONE
TPESA-3002836,2026-09-07 18:55:24,+25565***287,TILL-782428,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,143500.0,1148.0,TZ-ARU-003,SUCCESS,NONE
TPESA-3002837,2026-09-07 06:16:41,+25567***217,TILL-693727,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,64000.0,512.0,TZ-ZNZ-001,SUCCESS,NONE
TPESA-3002838,2026-09-02 15:19:35,+25571***939,+25577457240,USSD_*150*01#,P2P_TRANSFER,107400.0,1611.0,TZ-MTW-001,SUCCESS,NONE
TPESA-3002839,2026-09-04 06:27:11,+25565***351,TILL-897135,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,95400.0,763.2,TZ-SON-001,SUCCESS,NONE
TPESA-3002840,2026-09-03 09:22:30,+25571***205,+25576711138,USSD_*150*01#,CASH_OUT_WAKALA,305800.0,4587.0,TZ-TAB-001,SUCCESS,NONE
TPESA-3002841,2026-09-01 22:09:40,+25565***438,+25571355644,TIGO_PESA_APP,P2P_TRANSFER,247900.0,3718.5,TZ-DOM-003,SUCCESS,NONE
TPESA-3002842,2026-09-06 12:23:32,+25571***902,+25567323997,USSD_*150*01#,P2P_TRANSFER,43200.0,648.0,TZ-DAR-011,SUCCESS,NONE
TPESA-3002843,2026-09-03 13:57:10,+25565***288,+25565723175,USSD_*150*01#,P2P_TRANSFER,50000.0,750.0,TZ-KIL-003,SUCCESS,NONE
TPESA-3002844,2026-09-04 16:02:18,+25577***523,+25567292900,TIGO_PESA_APP,P2P_TRANSFER,142800.0,2142.0,TZ-MBY-001,SUCCESS,NONE
TPESA-3002845,2026-09-05 06:16:02,+25577***865,TILL-924397,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,133500.0,1068.0,TZ-DAR-008,SUCCESS,NONE
TPESA-3002846,2026-09-06 13:29:31,+25565***454,+25567229728,TIGO_PESA_APP,CASH_OUT_WAKALA,356500.0,5347.5,TZ-MWA-003,SUCCESS,NONE
TPESA-3002847,2026-09-03 12:12:53,+25571***774,+25565553051,TIGO_PESA_APP,P2P_TRANSFER,194400.0,2916.0,TZ-SNG-001,SUCCESS,NONE
TPESA-3002848,2026-09-04 19:53:12,+25577***214,+25576832728,USSD_*150*01#,P2P_TRANSFER,171600.0,2574.0,TZ-PWA-002,SUCCESS,NONE
TPESA-3002849,2026-09-05 10:11:33,+25565***507,+25565241014,TIGO_PESA_APP,P2P_TRANSFER,103700.0,1555.5,TZ-MWA-001,SUCCESS,NONE
TPESA-3002850,2026-09-04 22:12:25,+25571***617,TILL-593861,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,133200.0,1065.6,TZ-KIL-002,SUCCESS,NONE
TPESA-3002851,2026-09-06 11:12:49,+25567***684,+25565666730,USSD_*150*01#,P2P_TRANSFER,7300.0,350.0,TZ-DAR-013,SUCCESS,NONE
TPESA-3002852,2026-09-03 18:01:34,+25571***430,TILL-883094,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,24000.0,192.0,TZ-SNG-001,SUCCESS,NONE
TPESA-3002853,2026-09-01 14:14:57,+25567***660,+25575969170,USSD_*150*01#,CASH_OUT_WAKALA,266400.0,3996.0,TZ-SHI-001,SUCCESS,NONE
TPESA-3002854,2026-09-05 09:24:01,+25577***833,+25571293460,TIGO_PESA_APP,P2P_TRANSFER,246900.0,3703.5,TZ-TAR-001,SUCCESS,NONE
TPESA-3002855,2026-09-04 22:22:50,+25571***877,+25571736877,TIGO_PESA_APP,AIRTIME_TOP_UP,13300.0,0.0,TZ-MWA-002,SUCCESS,NONE
TPESA-3002856,2026-09-02 21:39:20,+25565***717,+25565713722,USSD_*150*01#,BANK_TO_WALLET_DEPOSIT,118000.0,1770.0,TZ-TND-001,SUCCESS,NONE
TPESA-3002857,2026-09-07 11:41:14,+25577***254,+25577443254,TIGO_PESA_APP,AIRTIME_TOP_UP,4200.0,0.0,TZ-KAH-001,SUCCESS,NONE
TPESA-3002858,2026-09-04 21:13:29,+25571***758,+25571804758,TIGO_PESA_APP,AIRTIME_TOP_UP,9200.0,0.0,TZ-KIL-002,SUCCESS,NONE
TPESA-3002859,2026-09-07 18:45:10,+25565***717,+25565740389,TIGO_PESA_APP,P2P_TRANSFER,67600.0,1014.0,TZ-DAR-009,SUCCESS,NONE
TPESA-3002860,2026-09-06 18:55:06,+25565***228,TILL-759609,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,61700.0,493.6,TZ-ZNZ-001,SUCCESS,NONE
TPESA-3002861,2026-09-02 08:53:44,+25565***875,TILL-633512,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,18900.0,151.2,TZ-TAR-001,SUCCESS,NONE
TPESA-3002862,2026-09-02 18:21:46,+25571***221,TILL-968186,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,53300.0,426.4,TZ-TAN-001,SUCCESS,NONE
TPESA-3002863,2026-09-04 09:03:55,+25565***601,+25574341259,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,748500.0,11227.5,TZ-GEI-001,SUCCESS,NONE
TPESA-3002864,2026-09-06 23:18:38,+25567***857,+25577705363,USSD_*150*01#,CASH_OUT_WAKALA,405200.0,6078.0,TZ-NJO-001,SUCCESS,NONE
TPESA-3002865,2026-09-02 10:12:59,+25571***904,+25567735130,TIGO_PESA_APP,P2P_TRANSFER,47800.0,717.0,TZ-DAR-004,SUCCESS,NONE
TPESA-3002866,2026-09-01 20:55:30,+25577***449,+25565674089,TIGO_PESA_APP,P2P_TRANSFER,149000.0,2235.0,TZ-DAR-001,SUCCESS,NONE
TPESA-3002867,2026-09-06 09:18:51,+25565***721,+25571335805,TIGO_PESA_APP,CASH_OUT_WAKALA,57800.0,867.0,TZ-DAR-010,SUCCESS,NONE
TPESA-3002868,2026-09-02 12:59:08,+25577***793,+25577969793,TIGO_PESA_APP,AIRTIME_TOP_UP,15400.0,0.0,TZ-SON-001,SUCCESS,NONE
TPESA-3002869,2026-09-02 09:56:21,+25577***562,+25577979562,TIGO_PESA_APP,AIRTIME_TOP_UP,15700.0,0.0,TZ-TND-001,SUCCESS,NONE
TPESA-3002870,2026-09-06 07:17:37,+25565***198,+25575279500,USSD_*150*01#,P2P_TRANSFER,213400.0,3201.0,TZ-ZNZ-003,SUCCESS,NONE
TPESA-3002871,2026-09-02 06:24:35,+25567***196,TILL-914314,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,141400.0,1131.2,TZ-PWA-002,SUCCESS,NONE
TPESA-3002872,2026-09-03 07:30:35,+25567***902,TILL-515533,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,81000.0,648.0,TZ-MBY-001,SUCCESS,NONE
TPESA-3002873,2026-09-05 22:38:17,+25577***246,TILL-661725,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,19500.0,156.0,TZ-DOM-001,SUCCESS,NONE
TPESA-3002874,2026-09-01 13:11:03,+25567***125,+25567492125,USSD_*150*01#,AIRTIME_TOP_UP,11900.0,0.0,TZ-TAB-001,SUCCESS,NONE
TPESA-3002875,2026-09-02 18:49:41,+25565***717,TILL-620724,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,105400.0,843.2,TZ-DAR-009,SUCCESS,NONE
TPESA-3002876,2026-09-04 10:59:11,+25577***465,+25565359617,USSD_*150*01#,CASH_OUT_WAKALA,463600.0,6954.0,TZ-MBY-001,SUCCESS,NONE
TPESA-3002877,2026-09-04 08:20:24,+25577***415,+25565358925,USSD_*150*01#,BANK_TO_WALLET_DEPOSIT,86200.0,1293.0,TZ-DAR-011,SUCCESS,NONE
TPESA-3002878,2026-09-03 08:58:49,+25567***982,+25565503623,USSD_*150*01#,BANK_TO_WALLET_DEPOSIT,155400.0,2331.0,TZ-ARU-002,SUCCESS,NONE
TPESA-3002879,2026-09-04 12:21:50,+25571***175,+25565540161,USSD_*150*01#,P2P_TRANSFER,228100.0,3421.5,TZ-KIG-001,SUCCESS,NONE
TPESA-3002880,2026-09-02 22:14:46,+25565***892,+25575922716,TIGO_PESA_APP,CASH_OUT_WAKALA,410100.0,6151.5,TZ-NJO-001,SUCCESS,NONE
TPESA-3002881,2026-09-01 10:20:52,+25567***653,+25574264944,USSD_*150*01#,P2P_TRANSFER,235800.0,3537.0,TZ-ZNZ-003,SUCCESS,NONE
TPESA-3002882,2026-09-05 09:32:01,+25565***050,+25571175653,USSD_*150*01#,P2P_TRANSFER,102200.0,1533.0,TZ-DAR-012,SUCCESS,NONE
TPESA-3002883,2026-09-02 07:25:39,+25565***198,+25571277061,USSD_*150*01#,CASH_OUT_WAKALA,35400.0,531.0,TZ-ZNZ-003,SUCCESS,NONE
TPESA-3002884,2026-09-04 19:20:42,+25577***179,+25576741580,TIGO_PESA_APP,CASH_OUT_WAKALA,201900.0,3028.5,TZ-KAH-001,SUCCESS,NONE
TPESA-3002885,2026-09-06 11:00:11,+25571***868,+25567326374,TIGO_PESA_APP,P2P_TRANSFER,106800.0,1602.0,TZ-DAR-014,SUCCESS,NONE
TPESA-3002886,2026-09-04 07:44:58,+25571***802,+25571179802,TIGO_PESA_APP,AIRTIME_TOP_UP,4600.0,0.0,TZ-DOM-001,SUCCESS,NONE
TPESA-3002887,2026-09-05 19:58:14,+25571***326,+25577193296,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,451900.0,6778.5,TZ-DAR-015,SUCCESS,NONE
TPESA-3002888,2026-09-07 17:33:28,+25571***443,TILL-763753,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,10100.0,80.8,TZ-DAR-015,SUCCESS,NONE
TPESA-3002889,2026-09-04 08:45:20,+25567***612,TILL-895480,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,84400.0,675.2,TZ-DAR-004,SUCCESS,NONE
TPESA-3002890,2026-09-06 14:00:00,+25577***625,+25574530576,USSD_*150*01#,P2P_TRANSFER,48300.0,724.5,TZ-DAR-010,SUCCESS,NONE
TPESA-3002891,2026-09-03 15:12:06,+25565***656,TILL-796401,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,146100.0,1168.8,TZ-ARU-002,SUCCESS,NONE
TPESA-3002892,2026-09-06 10:20:16,+25577***575,TILL-741847,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,113700.0,909.6,TZ-MWA-003,SUCCESS,NONE
TPESA-3002893,2026-09-05 20:10:22,+25565***486,+25577911121,USSD_*150*01#,P2P_TRANSFER,79800.0,1197.0,TZ-MBY-002,SUCCESS,NONE
TPESA-3002894,2026-09-02 10:28:16,+25577***437,+25577818437,USSD_*150*01#,AIRTIME_TOP_UP,5600.0,0.0,TZ-BUK-001,SUCCESS,NONE
TPESA-3002895,2026-09-04 09:53:07,+25565***790,+25577745712,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,312800.0,4692.0,TZ-MWA-003,SUCCESS,NONE
TPESA-3002896,2026-09-02 17:02:49,+25565***209,+25565379224,USSD_*150*01#,P2P_TRANSFER,9100.0,350.0,TZ-KIL-002,SUCCESS,NONE
TPESA-3002897,2026-09-04 23:16:06,+25577***866,+25565854864,USSD_*150*01#,P2P_TRANSFER,44100.0,661.5,TZ-MWA-003,SUCCESS,NONE
TPESA-3002898,2026-09-07 11:22:31,+25567***224,+25577673587,USSD_*150*01#,CASH_OUT_WAKALA,147900.0,2218.5,TZ-DAR-012,SUCCESS,NONE
TPESA-3002899,2026-09-06 07:13:24,+25567***588,+25571728597,USSD_*150*01#,BANK_TO_WALLET_DEPOSIT,89000.0,1335.0,TZ-PEM-001,SUCCESS,NONE
TPESA-3002900,2026-09-07 22:45:44,+25567***422,+25574640348,TIGO_PESA_APP,P2P_TRANSFER,95600.0,1434.0,TZ-ZNZ-002,SUCCESS,NONE
TPESA-3002901,2026-09-03 13:25:39,+25565***848,+25571352867,USSD_*150*01#,CASH_OUT_WAKALA,444900.0,6673.5,TZ-DAR-015,SUCCESS,NONE
TPESA-3002902,2026-09-04 13:34:39,+25567***384,+25577948517,USSD_*150*01#,P2P_TRANSFER,113500.0,1702.5,TZ-ARU-001,SUCCESS,NONE
TPESA-3002903,2026-09-03 08:20:25,+25571***348,+25565868075,USSD_*150*01#,BANK_TO_WALLET_DEPOSIT,814000.0,12210.0,TZ-KAH-001,SUCCESS,NONE
TPESA-3002904,2026-09-01 20:07:31,+25571***822,+25571694822,TIGO_PESA_APP,AIRTIME_TOP_UP,4000.0,0.0,TZ-BUK-001,SUCCESS,NONE
TPESA-3002905,2026-09-02 11:09:01,+25577***518,+25565219421,TIGO_PESA_APP,CASH_OUT_WAKALA,331000.0,4965.0,TZ-TAR-001,SUCCESS,NONE
TPESA-3002906,2026-09-01 17:45:32,+25565***476,+25565777841,USSD_*150*01#,P2P_TRANSFER,97900.0,1468.5,TZ-NJO-001,SUCCESS,NONE
TPESA-3002907,2026-09-06 12:39:58,+25565***616,TILL-823370,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,11600.0,92.8,TZ-ZNZ-001,SUCCESS,NONE
TPESA-3002908,2026-09-04 23:57:55,+25577***438,+25575620314,TIGO_PESA_APP,P2P_TRANSFER,51500.0,772.5,TZ-DAR-011,SUCCESS,NONE
TPESA-3002909,2026-09-03 14:00:55,+25567***173,+25565819327,TIGO_PESA_APP,CASH_OUT_WAKALA,472300.0,7084.5,TZ-DAR-013,SUCCESS,NONE
TPESA-3002910,2026-09-02 12:42:26,+25577***768,+25565167406,USSD_*150*01#,P2P_TRANSFER,160900.0,2413.5,TZ-MBY-001,SUCCESS,NONE
TPESA-3002911,2026-09-06 06:04:19,+25565***917,+25577573797,USSD_*150*01#,CASH_OUT_WAKALA,155100.0,2326.5,TZ-BUK-001,SUCCESS,NONE
TPESA-3002912,2026-09-05 16:07:44,+25567***088,+25576229917,USSD_*150*01#,CASH_OUT_WAKALA,321800.0,4827.0,TZ-MWA-003,SUCCESS,NONE
TPESA-3002913,2026-09-01 14:25:04,+25571***371,+25575624383,USSD_*150*01#,BANK_TO_WALLET_DEPOSIT,736200.0,0.0,TZ-TAR-001,FAILED,INSUFFICIENT_FUNDS
TPESA-3002914,2026-09-06 06:00:33,+25577***798,+25571806715,USSD_*150*01#,CASH_OUT_WAKALA,164900.0,2473.5,TZ-MWA-001,SUCCESS,NONE
TPESA-3002915,2026-09-05 18:45:32,+25571***464,+25565744494,USSD_*150*01#,CASH_OUT_WAKALA,179800.0,2697.0,TZ-PWA-002,SUCCESS,NONE
TPESA-3002916,2026-09-06 14:26:51,+25571***364,+25567372133,TIGO_PESA_APP,P2P_TRANSFER,34200.0,513.0,TZ-MWA-002,SUCCESS,NONE
TPESA-3002917,2026-09-03 16:50:10,+25565***904,+25571866517,TIGO_PESA_APP,CASH_OUT_WAKALA,246300.0,3694.5,TZ-DOM-003,SUCCESS,NONE
TPESA-3002918,2026-09-01 06:27:24,+25571***294,TILL-783407,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,97800.0,782.4,TZ-ARU-001,SUCCESS,NONE
TPESA-3002919,2026-09-02 19:33:37,+25565***667,+25576387074,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,870200.0,13053.0,TZ-DAR-011,SUCCESS,NONE
TPESA-3002920,2026-09-07 14:16:10,+25567***514,+25574880962,USSD_*150*01#,BANK_TO_WALLET_DEPOSIT,235800.0,3537.0,TZ-SHI-001,SUCCESS,NONE
TPESA-3002921,2026-09-06 16:41:56,+25571***175,+25567337223,USSD_*150*01#,CASH_OUT_WAKALA,289200.0,4338.0,TZ-KIG-001,SUCCESS,NONE
TPESA-3002922,2026-09-06 18:00:47,+25567***941,TILL-608943,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,35200.0,281.6,TZ-ARU-002,SUCCESS,NONE
TPESA-3002923,2026-09-07 23:38:04,+25565***124,+25575760416,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,325300.0,4879.5,TZ-MWA-002,SUCCESS,NONE
TPESA-3002924,2026-09-02 22:17:25,+25577***192,+25575210103,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,739200.0,11088.0,TZ-MWA-001,SUCCESS,NONE
TPESA-3002925,2026-09-05 09:49:42,+25571***353,+25571314173,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,417300.0,6259.5,TZ-DOM-001,SUCCESS,NONE
TPESA-3002926,2026-09-06 11:48:39,+25567***916,+25576909114,USSD_*150*01#,P2P_TRANSFER,157700.0,2365.5,TZ-ARU-002,SUCCESS,NONE
TPESA-3002927,2026-09-07 07:19:11,+25571***336,+25577794513,USSD_*150*01#,BANK_TO_WALLET_DEPOSIT,997900.0,14968.5,TZ-NJO-001,SUCCESS,NONE
TPESA-3002928,2026-09-02 16:19:43,+25567***191,+25576292527,USSD_*150*01#,CASH_OUT_WAKALA,65900.0,988.5,TZ-MWA-002,SUCCESS,NONE
TPESA-3002929,2026-09-06 23:15:24,+25571***321,+25571504321,USSD_*150*01#,AIRTIME_TOP_UP,2600.0,0.0,TZ-DOM-003,FAILED,SYSTEM_BUSY
