session_id,timestamp,msisdn,imsi,cell_id,technology,apn_name,uplink_mb,downlink_mb,total_traffic_mb,duration_min,avg_throughput_mbps,rtt_latency_ms,packet_loss_pct,billable_amount_tzs
CDR-D-2003860,2026-09-07 03:51:40,+25571287356,640024671376399,TZ-DAR-011,4G,tigo.internet,170.48,858.58,1029.07,28,19.2,49.1,0.28,2263.95
CDR-D-2003861,2026-09-01 00:48:31,+25571596221,640023274581865,TZ-TAN-001,4G,tigo.mms,137.03,553.93,690.96,63,23.57,39.8,0.35,1520.11
CDR-D-2003862,2026-09-07 05:49:00,+25567478662,640029391882993,TZ-DAR-002,4G,tigo.mms,164.16,667.96,832.12,68,19.4,52.3,0.17,1830.67
CDR-D-2003863,2026-09-02 11:04:25,+25577343459,640028131455756,TZ-ZNZ-004,4G,tigo.internet,142.14,560.03,702.17,46,57.22,28.2,0.23,1544.78
CDR-D-2003864,2026-09-06 11:34:55,+25577533321,640021232804774,TZ-DOM-002,5G,tigo.internet,284.71,1248.62,1533.33,82,251.24,16.1,0.05,3373.33
CDR-D-2003865,2026-09-02 05:41:41,+25571377120,640022063329832,TZ-MBY-002,4G,tigo.internet,76.2,404.38,480.59,4,46.39,34.9,0.07,1057.29
CDR-D-2003866,2026-09-06 17:53:34,+25571804758,640025870268582,TZ-KIL-002,3G,tigo.internet,16.46,69.09,85.55,41,3.94,118.0,1.97,188.22
CDR-D-2003867,2026-09-05 23:57:24,+25565178315,640025052536540,TZ-ARU-001,5G,tigo.corporate,60.8,292.5,353.29,87,197.09,23.0,0.05,777.24
CDR-D-2003868,2026-09-03 05:51:49,+25571770513,640027039004351,TZ-BUK-001,3G,tigo.corporate,10.12,30.0,40.12,67,2.63,95.5,2.6,88.27
CDR-D-2003869,2026-09-07 19:52:48,+25565799946,640029558483771,TZ-DAR-015,3G,tigo.pesa.app,16.34,51.09,67.43,40,2.97,87.9,2.28,0.0
CDR-D-2003870,2026-09-03 15:46:27,+25567584172,640022940955281,TZ-MBY-001,4G,tigo.internet,109.89,427.43,537.32,52,30.96,40.5,0.08,1182.1
CDR-D-2003871,2026-09-05 02:05:18,+25577865859,640021835882089,TZ-ARU-002,4G,tigo.pesa.app,154.58,517.29,671.87,31,56.12,37.9,0.26,0.0
CDR-D-2003872,2026-09-03 22:33:53,+25571592879,640024210581718,TZ-DAR-003,5G,tigo.internet,89.33,376.49,465.82,89,268.59,22.8,0.01,1024.79
CDR-D-2003873,2026-09-01 21:30:49,+25567716006,640029795904190,TZ-KIG-001,3G,tigo.internet,12.21,55.17,67.38,29,6.93,83.3,1.68,148.24
CDR-D-2003874,2026-09-06 18:30:58,+25571706012,640024139249064,TZ-SHI-001,3G,tigo.internet,25.64,81.98,107.62,6,6.67,136.5,2.23,236.76
CDR-D-2003875,2026-09-07 16:55:42,+25565556641,640028088660633,TZ-PWA-001,4G,tigo.internet,181.02,833.93,1014.95,83,16.35,34.3,0.18,2232.9
CDR-D-2003876,2026-09-02 21:19:38,+25571549350,640028529833811,TZ-MOR-001,4G,tigo.internet,153.45,944.61,1098.06,65,44.22,51.7,0.41,2415.72
CDR-D-2003877,2026-09-01 23:49:43,+25571596221,640023274581865,TZ-TAN-001,4G,tigo.pesa.app,139.08,878.58,1017.66,22,48.48,40.7,0.22,0.0
CDR-D-2003878,2026-09-05 01:42:44,+25571950360,640024067961943,TZ-MBY-001,4G,tigo.internet,78.03,342.09,420.12,76,62.47,36.4,0.26,924.27
CDR-D-2003879,2026-09-03 07:56:29,+25565465249,640026634526139,TZ-ZNZ-002,4G,tigo.pesa.app,51.49,276.82,328.31,47,17.96,30.2,0.36,0.0
CDR-D-2003880,2026-09-01 07:10:59,+25567628597,640029080510951,TZ-MWA-003,4G,tigo.internet,183.65,755.63,939.28,10,25.37,30.6,0.26,2066.42
CDR-D-2003881,2026-09-01 21:35:25,+25571470534,640025129350848,TZ-BUK-001,3G,tigo.corporate,21.39,81.14,102.53,38,5.9,82.3,1.7,225.57
CDR-D-2003882,2026-09-07 06:59:25,+25565318964,640023606517080,TZ-TAN-003,3G,tigo.pesa.app,24.29,84.74,109.03,37,4.16,109.1,0.53,0.0
CDR-D-2003883,2026-09-02 11:16:24,+25567116391,640027914398496,TZ-MBY-002,4G,tigo.pesa.app,155.23,523.7,678.93,84,19.24,44.7,0.13,0.0
CDR-D-2003884,2026-09-03 09:50:53,+25565352164,640024899835735,TZ-PWA-002,4G,tigo.internet,142.72,773.06,915.78,7,25.5,50.0,0.4,2014.71
CDR-D-2003885,2026-09-06 12:27:31,+25571891775,640021500275778,TZ-DAR-002,4G,tigo.internet,116.78,762.27,879.05,68,52.43,53.6,0.23,1933.91
CDR-D-2003886,2026-09-03 11:19:49,+25577308050,640023624656441,TZ-KIL-003,3G,tigo.internet,9.73,27.14,36.86,11,1.95,136.7,0.89,81.1
CDR-D-2003887,2026-09-06 07:24:01,+25571644566,640023979360096,TZ-DAR-013,5G,tigo.internet,55.56,351.41,406.97,66,240.52,27.5,0.12,895.33
CDR-D-2003888,2026-09-05 21:12:44,+25577217957,640026818005837,TZ-MTW-001,4G,tigo.internet,41.41,235.71,277.12,55,51.69,42.9,0.27,609.66
CDR-D-2003889,2026-09-07 22:02:49,+25565288655,640029059101113,TZ-SHI-001,3G,tigo.internet,11.41,35.43,46.84,11,6.26,115.0,2.73,103.05
CDR-D-2003890,2026-09-05 02:28:02,+25577858705,640027402059279,TZ-DOM-001,5G,tigo.internet,184.92,894.29,1079.21,64,224.2,13.6,0.08,2374.26
CDR-D-2003891,2026-09-02 01:39:24,+25567683316,640023194915392,TZ-ZNZ-004,4G,tigo.mms,195.18,729.54,924.73,47,53.63,45.1,0.44,2034.4
CDR-D-2003892,2026-09-04 09:21:19,+25567762201,640028150869292,TZ-PWA-001,4G,tigo.corporate,32.9,115.61,148.51,84,62.39,53.1,0.18,326.72
CDR-D-2003893,2026-09-05 17:12:00,+25577862008,640022196045940,TZ-MWA-002,4G,tigo.internet,101.72,505.4,607.12,66,28.13,29.4,0.32,1335.66
CDR-D-2003894,2026-09-03 12:03:37,+25567298202,640029613425697,TZ-SON-001,3G,tigo.internet,15.93,63.92,79.85,85,2.33,130.2,1.95,175.67
CDR-D-2003895,2026-09-02 16:35:43,+25571491172,640029415119956,TZ-DAR-006,4G,tigo.internet,27.09,133.5,160.59,82,20.53,29.8,0.13,353.31
CDR-D-2003896,2026-09-05 20:28:48,+25567500567,640022104570218,TZ-DAR-006,4G,tigo.internet,205.47,873.12,1078.59,82,41.09,32.4,0.25,2372.9
CDR-D-2003897,2026-09-03 13:36:13,+25571311807,640025369429238,TZ-DOM-003,4G,tigo.internet,150.18,690.99,841.17,55,37.26,26.3,0.2,1850.58
CDR-D-2003898,2026-09-01 00:47:52,+25565404283,640024441494580,TZ-DAR-003,5G,tigo.internet,696.72,2829.42,3526.14,62,158.18,19.6,0.09,7757.51
CDR-D-2003899,2026-09-07 04:15:02,+25567349825,640028087762657,TZ-TAB-001,3G,tigo.internet,7.08,32.38,39.47,8,6.48,120.9,2.19,86.82
CDR-D-2003900,2026-09-05 09:14:40,+25571925549,640023797168211,TZ-KIG-001,3G,tigo.internet,21.27,56.7,77.98,17,1.4,74.9,2.68,171.55
CDR-D-2003901,2026-09-01 10:34:58,+25571360247,640028578226896,TZ-SNG-001,3G,tigo.pesa.app,7.46,36.79,44.25,14,5.97,127.9,1.51,0.0
CDR-D-2003902,2026-09-02 15:41:18,+25571721313,640029311022862,TZ-KIG-001,3G,tigo.internet,25.88,76.54,102.42,25,5.35,115.4,0.72,225.33
CDR-D-2003903,2026-09-01 15:05:00,+25565752483,640023294043548,TZ-GEI-001,4G,tigo.corporate,79.65,472.98,552.63,52,32.29,29.5,0.25,1215.78
CDR-D-2003904,2026-09-04 12:28:47,+25565543623,640029372856246,TZ-ZNZ-001,5G,tigo.corporate,143.07,882.61,1025.68,72,48.08,12.5,0.02,2256.49
CDR-D-2003905,2026-09-01 05:03:05,+25571759675,640021413202112,TZ-DOM-001,5G,tigo.corporate,525.79,3121.61,3647.4,16,231.58,21.3,0.14,8024.28
CDR-D-2003906,2026-09-06 05:17:38,+25567451367,640022846920487,TZ-DOM-003,4G,tigo.corporate,154.84,600.5,755.34,55,53.81,40.0,0.36,1661.74
CDR-D-2003907,2026-09-02 02:14:47,+25565784343,640021692392816,TZ-DOM-001,5G,tigo.internet,58.47,429.03,487.5,23,142.99,21.7,0.13,1072.5
CDR-D-2003908,2026-09-06 17:11:08,+25577153357,640021856458337,TZ-MWA-003,4G,tigo.corporate,165.43,602.77,768.2,46,17.44,39.5,0.17,1690.04
CDR-D-2003909,2026-09-05 07:50:40,+25567325306,640023502618368,TZ-DOM-003,4G,tigo.corporate,92.14,371.03,463.17,65,12.58,42.3,0.37,1018.97
CDR-D-2003910,2026-09-06 21:16:54,+25567749466,640024805765751,TZ-ARU-001,5G,tigo.internet,79.87,461.54,541.4,16,272.67,25.3,0.07,1191.09
CDR-D-2003911,2026-09-01 08:34:50,+25571650768,640029297920183,TZ-DAR-012,5G,tigo.internet,282.37,2134.86,2417.22,70,84.54,15.5,0.04,5317.89
CDR-D-2003912,2026-09-07 16:58:38,+25565449497,640028399650163,TZ-IRI-001,4G,tigo.mms,177.31,917.09,1094.4,53,28.43,32.9,0.24,2407.68
CDR-D-2003913,2026-09-07 12:46:22,+25567147652,640028793362077,TZ-ZNZ-004,4G,tigo.internet,29.89,107.03,136.92,38,30.2,52.3,0.07,301.22
CDR-D-2003914,2026-09-07 13:39:12,+25577325272,640022889197205,TZ-PWA-002,4G,tigo.internet,24.56,100.85,125.41,58,30.63,27.4,0.35,275.9
CDR-D-2003915,2026-09-02 22:12:22,+25577557861,640027545252618,TZ-DAR-014,3G,tigo.internet,17.19,72.78,89.97,66,4.75,129.2,1.61,197.93
CDR-D-2003916,2026-09-01 17:32:03,+25571461939,640022846465000,TZ-KIL-003,3G,tigo.internet,5.84,16.42,22.26,23,3.37,107.2,0.94,48.97
CDR-D-2003917,2026-09-04 04:01:16,+25571113595,640028489005480,TZ-IRI-001,4G,tigo.mms,216.66,905.73,1122.39,9,45.25,27.1,0.18,2469.25
CDR-D-2003918,2026-09-07 19:41:37,+25577944013,640027045485090,TZ-MWA-002,4G,tigo.corporate,104.25,500.26,604.51,64,48.75,31.9,0.29,1329.91
CDR-D-2003919,2026-09-02 10:16:50,+25565535214,640025760712372,TZ-NJO-001,3G,tigo.internet,6.04,20.37,26.41,16,7.17,102.5,1.31,58.11
CDR-D-2003920,2026-09-03 20:53:27,+25565112936,640029986384992,TZ-MWA-002,4G,tigo.internet,207.39,770.66,978.05,16,30.14,31.4,0.13,2151.71
CDR-D-2003921,2026-09-03 15:44:45,+25577990247,640022320748157,TZ-DAR-010,4G,tigo.internet,114.79,524.37,639.16,25,34.42,51.4,0.21,1406.15
CDR-D-2003922,2026-09-04 23:37:30,+25567614379,640027657887271,TZ-MOR-001,4G,tigo.internet,56.86,225.0,281.86,27,35.02,43.7,0.12,620.09
CDR-D-2003923,2026-09-02 17:41:17,+25565274185,640028875273236,TZ-NJO-001,3G,tigo.internet,1.89,5.66,7.56,58,2.07,84.9,0.8,16.63
CDR-D-2003924,2026-09-01 23:45:22,+25565683397,640029847550931,TZ-MWA-002,4G,tigo.pesa.app,192.3,674.0,866.3,34,38.45,26.4,0.15,0.0
CDR-D-2003925,2026-09-05 11:14:52,+25565567896,640021683855081,TZ-DAR-015,3G,tigo.internet,14.3,71.16,85.46,38,2.97,125.6,0.79,188.01
CDR-D-2003926,2026-09-01 17:42:58,+25567521730,640027133865128,TZ-MWA-003,4G,tigo.internet,145.1,701.03,846.13,26,47.49,50.0,0.26,1861.49
CDR-D-2003927,2026-09-03 22:41:22,+25567699853,640027450493016,TZ-DAR-009,4G,tigo.internet,164.95,632.71,797.66,17,35.2,41.2,0.12,1754.85
CDR-D-2003928,2026-09-03 11:15:43,+25571778712,640025655805246,TZ-DAR-003,5G,tigo.internet,198.31,1627.36,1825.67,55,83.83,21.0,0.02,4016.48
CDR-D-2003929,2026-09-05 20:45:27,+25565199178,640021477329638,TZ-DAR-006,4G,tigo.pesa.app,143.14,619.27,762.41,43,33.66,38.7,0.41,0.0
CDR-D-2003930,2026-09-07 15:01:06,+25577648830,640021998278217,TZ-ARU-001,5G,tigo.corporate,285.12,1352.18,1637.3,27,90.06,26.7,0.02,3602.07
CDR-D-2003931,2026-09-01 18:39:45,+25571537859,640026915482645,TZ-MWA-003,4G,tigo.corporate,196.95,884.23,1081.18,65,64.71,53.1,0.45,2378.59
CDR-D-2003932,2026-09-07 06:10:59,+25567297509,640024287687478,TZ-DAR-002,4G,tigo.pesa.app,75.87,417.11,492.98,34,45.24,29.4,0.12,0.0
CDR-D-2003933,2026-09-06 21:32:59,+25565404561,640025475641477,TZ-KIG-001,3G,tigo.pesa.app,9.63,29.05,38.68,2,3.72,104.4,2.67,0.0
CDR-D-2003934,2026-09-07 22:30:57,+25571317062,640027775750049,TZ-GEI-001,4G,tigo.internet,113.82,429.94,543.76,88,25.41,43.4,0.29,1196.26
CDR-D-2003935,2026-09-02 16:42:23,+25565262383,640023890512098,TZ-DOM-003,4G,tigo.internet,131.02,636.76,767.79,87,38.21,47.9,0.08,1689.13
CDR-D-2003936,2026-09-02 00:18:46,+25571639704,640029886818084,TZ-MWA-002,4G,tigo.internet,75.68,386.0,461.67,50,28.86,53.8,0.41,1015.68
CDR-D-2003937,2026-09-05 01:44:07,+25577244192,640021703457120,TZ-MWA-001,5G,tigo.internet,716.66,2956.46,3673.12,76,104.41,27.3,0.13,8080.87
CDR-D-2003938,2026-09-06 09:37:37,+25565211957,640021564985269,TZ-TAB-001,3G,tigo.internet,10.1,38.96,49.06,24,1.29,113.9,0.82,107.93
CDR-D-2003939,2026-09-02 09:03:01,+25571625245,640025539136501,TZ-TAB-001,3G,tigo.internet,18.52,78.16,96.67,9,7.09,75.4,2.3,212.68
CDR-D-2003940,2026-09-04 05:52:07,+25567388660,640027455603331,TZ-SHI-001,3G,tigo.internet,22.85,68.19,91.04,37,5.47,103.2,1.33,200.28
CDR-D-2003941,2026-09-03 18:36:31,+25571425236,640028295757364,TZ-TAB-001,3G,tigo.internet,4.99,24.37,29.37,36,1.23,133.7,2.07,64.6
CDR-D-2003942,2026-09-03 05:46:37,+25571463737,640024726281358,TZ-SNG-001,3G,tigo.internet,24.7,77.95,102.65,78,3.48,119.2,0.73,225.84
CDR-D-2003943,2026-09-01 12:25:31,+25571928373,640023818626841,TZ-ZNZ-003,4G,tigo.pesa.app,140.84,553.82,694.66,17,17.29,49.1,0.41,0.0
CDR-D-2003944,2026-09-02 19:25:34,+25565717024,640021945826486,TZ-DAR-005,4G,tigo.internet,41.41,155.67,197.08,35,63.03,27.3,0.08,433.57
CDR-D-2003945,2026-09-01 10:16:19,+25571110113,640024105721420,TZ-GEI-001,4G,tigo.internet,11.14,44.33,55.47,24,27.95,39.7,0.37,122.04
CDR-D-2003946,2026-09-07 15:51:49,+25567693343,640025182609867,TZ-TAN-001,4G,tigo.internet,142.02,892.66,1034.68,90,45.11,50.8,0.34,2276.29
CDR-D-2003947,2026-09-06 14:55:45,+25571156620,640027383213464,TZ-DOM-002,5G,tigo.internet,115.75,900.95,1016.7,84,152.86,18.8,0.04,2236.74
CDR-D-2003948,2026-09-02 21:05:35,+25567293595,640026588216930,TZ-ZNZ-004,4G,tigo.internet,214.97,793.14,1008.11,88,61.11,25.7,0.36,2217.85
CDR-D-2003949,2026-09-05 04:09:39,+25577805486,640024266466941,TZ-DAR-003,5G,tigo.internet,626.56,3088.58,3715.14,64,91.21,17.3,0.11,8173.31
CDR-D-2003950,2026-09-06 06:39:13,+25577863036,640027955867712,TZ-DOM-001,5G,tigo.corporate,126.64,749.86,876.5,43,244.52,20.5,0.08,1928.31
CDR-D-2003951,2026-09-02 03:07:31,+25565411870,640024823580587,TZ-DAR-003,5G,tigo.pesa.app,169.95,770.48,940.43,66,160.15,20.5,0.04,0.0
CDR-D-2003952,2026-09-02 22:07:32,+25565803175,640022509825605,TZ-MAR-001,3G,tigo.pesa.app,10.24,39.66,49.9,48,3.89,132.3,1.84,0.0
CDR-D-2003953,2026-09-01 18:20:08,+25571969070,640024618907753,TZ-IRI-001,4G,tigo.internet,109.2,489.48,598.68,29,14.34,52.4,0.38,1317.1
CDR-D-2003954,2026-09-06 01:38:56,+25567283514,640025776996939,TZ-SHI-001,3G,tigo.internet,16.36,54.88,71.24,67,5.57,130.0,2.76,156.73
CDR-D-2003955,2026-09-01 05:11:42,+25577725935,640025602730904,TZ-PWA-001,4G,tigo.corporate,196.73,761.45,958.18,26,55.07,35.7,0.21,2108.0
CDR-D-2003956,2026-09-02 12:41:17,+25567778058,640022822019158,TZ-DAR-002,4G,tigo.internet,158.14,572.46,730.6,72,24.48,53.7,0.36,1607.32
CDR-D-2003957,2026-09-03 17:06:44,+25565974625,640027850677534,TZ-TAN-001,4G,tigo.pesa.app,113.93,626.56,740.48,18,43.82,30.7,0.21,0.0
CDR-D-2003958,2026-09-01 16:31:03,+25565674721,640024534096467,TZ-PWA-001,4G,tigo.corporate,14.78,61.12,75.91,43,64.31,48.5,0.21,167.0
CDR-D-2003959,2026-09-02 09:45:34,+25565180913,640024384950377,TZ-DAR-010,4G,tigo.corporate,165.89,657.92,823.8,80,64.2,32.1,0.36,1812.37
CDR-D-2003960,2026-09-07 02:53:01,+25565789504,640021542747974,TZ-ZNZ-001,5G,tigo.pesa.app,253.49,1117.79,1371.27,12,68.07,18.3,0.12,0.0
CDR-D-2003961,2026-09-01 00:00:33,+25577130914,640022832508021,TZ-MBY-001,4G,tigo.internet,168.38,875.45,1043.83,55,17.98,50.1,0.35,2296.43
CDR-D-2003962,2026-09-01 06:08:42,+25577894139,640029941564880,TZ-DOM-002,5G,tigo.corporate,486.99,2112.72,2599.71,39,129.62,27.1,0.04,5719.36
CDR-D-2003963,2026-09-03 14:12:05,+25565663876,640029899689747,TZ-DAR-012,5G,tigo.corporate,378.47,2926.49,3304.96,19,200.63,14.7,0.03,7270.91
CDR-D-2003964,2026-09-02 11:57:43,+25577898625,640028901585274,TZ-DAR-010,4G,tigo.internet,144.73,519.56,664.28,5,18.31,44.9,0.06,1461.42
CDR-D-2003965,2026-09-02 19:31:49,+25565405980,640023171512258,TZ-MWA-003,4G,tigo.internet,216.02,811.21,1027.23,84,31.22,43.2,0.36,2259.91
CDR-D-2003966,2026-09-01 03:29:21,+25565982608,640025824092354,TZ-DAR-011,4G,tigo.pesa.app,67.8,393.73,461.53,64,29.88,26.2,0.24,0.0
CDR-D-2003967,2026-09-06 12:21:02,+25565463656,640029514255777,TZ-ARU-002,4G,tigo.internet,180.68,860.99,1041.67,69,14.67,40.2,0.35,2291.68
CDR-D-2003968,2026-09-05 22:44:17,+25571288056,640022721959126,TZ-DAR-013,5G,tigo.pesa.app,256.65,1389.19,1645.85,43,64.01,18.3,0.06,0.0
CDR-D-2003969,2026-09-04 15:40:53,+25565894586,640021878587567,TZ-PWA-001,4G,tigo.mms,24.4,123.54,147.93,5,46.85,32.2,0.4,325.45
CDR-D-2003970,2026-09-05 03:24:18,+25577310416,640027916193949,TZ-MBY-001,4G,tigo.internet,135.19,552.58,687.77,12,32.34,26.6,0.36,1513.1
CDR-D-2003971,2026-09-06 12:09:39,+25577756912,640021542934161,TZ-SHI-001,3G,tigo.internet,11.4,49.82,61.23,56,6.47,73.4,1.26,134.7
CDR-D-2003972,2026-09-02 22:59:48,+25567814956,640026595603986,TZ-KAH-001,4G,tigo.pesa.app,22.21,127.49,149.7,9,12.72,26.9,0.27,0.0
CDR-D-2003973,2026-09-06 08:50:21,+25567350280,640026435772945,TZ-DAR-001,5G,tigo.internet,146.4,710.69,857.09,64,178.7,12.8,0.13,1885.6
CDR-D-2003974,2026-09-05 04:20:08,+25565254127,640024374115502,TZ-TND-001,3G,tigo.corporate,10.38,27.76,38.14,21,2.53,76.4,2.2,83.91
CDR-D-2003975,2026-09-06 02:07:22,+25571792244,640023467704659,TZ-ZNZ-002,4G,tigo.internet,133.93,730.26,864.18,41,36.75,36.1,0.34,1901.2
CDR-D-2003976,2026-09-01 09:36:10,+25567675191,640022910594463,TZ-MWA-002,4G,tigo.internet,223.68,892.94,1116.62,11,45.37,25.7,0.07,2456.56
CDR-D-2003977,2026-09-04 17:40:09,+25567424526,640023744581207,TZ-PEM-001,3G,tigo.internet,28.79,84.35,113.15,12,6.61,68.2,0.96,248.92
CDR-D-2003978,2026-09-05 14:16:32,+25577835132,640022753617371,TZ-DOM-001,5G,tigo.pesa.app,33.81,242.43,276.24,20,228.86,20.1,0.03,0.0
CDR-D-2003979,2026-09-03 00:13:03,+25577761679,640023507826917,TZ-DAR-015,3G,tigo.internet,27.12,69.96,97.07,66,2.71,70.2,2.78,213.56
CDR-D-2003980,2026-09-04 15:51:27,+25571992744,640027652264884,TZ-ARU-002,4G,tigo.mms,160.54,700.39,860.93,6,33.42,41.8,0.07,1894.04
CDR-D-2003981,2026-09-07 01:31:08,+25577217455,640023361117185,TZ-ZNZ-002,4G,tigo.pesa.app,243.25,852.21,1095.46,56,29.5,46.0,0.05,0.0
CDR-D-2003982,2026-09-04 16:43:18,+25565152427,640024079402141,TZ-BUK-001,3G,tigo.internet,13.69,39.84,53.53,69,2.45,88.0,2.05,117.76
CDR-D-2003983,2026-09-05 22:35:42,+25567993891,640026903558431,TZ-ARU-003,4G,tigo.internet,114.97,668.83,783.8,24,53.89,50.1,0.11,1724.35
CDR-D-2003984,2026-09-02 19:34:20,+25577593975,640028460108930,TZ-SON-001,3G,tigo.corporate,13.17,37.94,51.11,58,6.49,122.3,2.45,112.44
CDR-D-2003985,2026-09-03 00:49:38,+25565204727,640027387607079,TZ-PEM-001,3G,tigo.internet,2.85,8.39,11.24,15,2.38,69.3,0.93,24.72
CDR-D-2003986,2026-09-04 11:21:34,+25567784733,640028063693463,TZ-DAR-011,4G,tigo.internet,141.41,615.49,756.9,40,39.83,40.3,0.1,1665.17
CDR-D-2003987,2026-09-04 01:36:16,+25565627918,640026382529470,TZ-KIL-001,4G,tigo.internet,235.7,896.32,1132.02,30,52.27,34.5,0.08,2490.44
CDR-D-2003988,2026-09-02 09:29:19,+25571537859,640026915482645,TZ-MWA-003,4G,tigo.internet,106.5,604.88,711.38,2,18.14,54.8,0.44,1565.03
CDR-D-2003989,2026-09-01 16:20:59,+25571256900,640022211374001,TZ-TAR-001,3G,tigo.pesa.app,28.39,78.76,107.15,41,1.77,133.3,2.2,0.0
CDR-D-2003990,2026-09-07 02:16:31,+25577402056,640024697532766,TZ-DAR-010,4G,tigo.internet,167.42,886.44,1053.86,29,21.81,41.4,0.34,2318.49
CDR-D-2003991,2026-09-03 08:33:31,+25567675191,640022910594463,TZ-MWA-002,4G,tigo.internet,125.91,584.97,710.89,86,25.79,36.9,0.06,1563.95
CDR-D-2003992,2026-09-05 23:00:28,+25567517654,640021128591125,TZ-DAR-014,3G,tigo.internet,8.04,22.71,30.75,6,4.47,84.0,1.14,67.66
CDR-D-2003993,2026-09-01 09:15:27,+25565982277,640024921003983,TZ-TAN-001,4G,tigo.internet,96.15,487.29,583.44,5,35.68,40.9,0.06,1283.57
CDR-D-2003994,2026-09-04 21:30:27,+25567116645,640024961067014,TZ-ZNZ-001,5G,tigo.internet,107.49,469.1,576.59,59,131.11,26.8,0.03,1268.5
CDR-D-2003995,2026-09-02 16:23:02,+25571920664,640021547762075,TZ-DAR-004,5G,tigo.internet,130.44,644.43,774.87,58,278.29,26.6,0.07,1704.71
CDR-D-2003996,2026-09-06 00:34:30,+25577929816,640024888501524,TZ-TAN-001,4G,tigo.internet,68.79,434.61,503.39,65,55.16,30.1,0.4,1107.47
CDR-D-2003997,2026-09-03 16:07:42,+25565257880,640022761091683,TZ-ARU-002,4G,tigo.internet,45.16,237.32,282.48,19,30.15,49.4,0.38,621.45
CDR-D-2003998,2026-09-06 23:28:28,+25565517303,640021326139851,TZ-DAR-010,4G,tigo.internet,23.08,124.35,147.43,3,29.6,53.9,0.19,324.35
CDR-D-2003999,2026-09-03 19:52:57,+25567983788,640024731897202,TZ-TAB-001,3G,tigo.internet,3.23,10.62,13.85,44,6.45,116.9,0.81,30.47
CDR-D-2004000,2026-09-04 11:50:51,+25571859984,640029194526349,TZ-DAR-004,5G,tigo.pesa.app,377.62,2903.77,3281.39,37,52.81,20.5,0.07,0.0
CDR-D-2004001,2026-09-02 00:17:36,+25577637966,640021269576948,TZ-TAN-001,4G,tigo.corporate,224.88,944.86,1169.74,20,38.6,43.2,0.41,2573.42
CDR-D-2004002,2026-09-02 00:03:08,+25571593393,640023665691647,TZ-MWA-001,5G,tigo.internet,343.27,2587.11,2930.37,78,218.08,18.7,0.13,6446.82
CDR-D-2004003,2026-09-07 20:36:16,+25567108286,640028846920528,TZ-MOR-001,4G,tigo.internet,197.86,687.43,885.29,50,31.16,44.4,0.18,1947.63
CDR-D-2004004,2026-09-07 08:36:22,+25565799486,640023189865928,TZ-MBY-002,4G,tigo.internet,86.51,312.62,399.13,62,24.13,31.9,0.26,878.09
CDR-D-2004005,2026-09-04 12:01:38,+25577398042,640025771840898,TZ-DAR-010,4G,tigo.corporate,134.14,600.18,734.32,21,29.76,29.5,0.08,1615.51
CDR-D-2004006,2026-09-03 04:27:51,+25571359214,640021877434572,TZ-KIL-003,3G,tigo.internet,11.94,33.58,45.52,72,3.42,75.9,1.32,100.15
CDR-D-2004007,2026-09-04 21:10:42,+25567669408,640021141312095,TZ-KIL-003,3G,tigo.internet,17.18,78.71,95.89,60,1.38,124.5,2.18,210.95
CDR-D-2004008,2026-09-04 12:19:05,+25567803055,640027615076397,TZ-TAN-001,4G,tigo.internet,34.74,151.67,186.4,48,49.74,30.7,0.3,410.08
CDR-D-2004009,2026-09-03 01:44:50,+25577367124,640021870109340,TZ-MTW-001,4G,tigo.internet,7.64,31.82,39.46,15,24.15,43.5,0.14,86.81
CDR-D-2004010,2026-09-04 16:31:21,+25577530321,640026805631767,TZ-DAR-012,5G,tigo.internet,407.33,1940.18,2347.51,63,196.55,20.4,0.13,5164.51
CDR-D-2004011,2026-09-05 23:19:09,+25567472724,640023162277965,TZ-DAR-006,4G,tigo.pesa.app,185.45,635.75,821.19,35,45.99,42.7,0.36,0.0
CDR-D-2004012,2026-09-07 20:24:13,+25567598372,640028357617586,TZ-MBY-002,4G,tigo.internet,227.35,768.95,996.3,27,52.57,43.4,0.3,2191.86
CDR-D-2004013,2026-09-06 00:00:42,+25571641386,640024218845963,TZ-DAR-003,5G,tigo.mms,194.32,1208.43,1402.75,69,57.43,26.6,0.14,3086.05
CDR-D-2004014,2026-09-05 14:29:30,+25565238579,640026001680218,TZ-DAR-005,4G,tigo.internet,126.88,743.86,870.74,86,26.75,46.4,0.06,1915.63
CDR-D-2004015,2026-09-02 09:17:43,+25567983794,640021240251661,TZ-DOM-003,4G,tigo.internet,121.79,490.45,612.24,18,18.72,41.5,0.25,1346.93
CDR-D-2004016,2026-09-06 08:51:10,+25571639704,640029886818084,TZ-MWA-002,4G,tigo.internet,215.18,761.09,976.28,20,38.68,49.3,0.21,2147.81
CDR-D-2004017,2026-09-04 10:24:38,+25567833602,640025074682264,TZ-MOR-001,4G,tigo.internet,10.26,40.12,50.37,15,14.48,44.7,0.16,110.82
CDR-D-2004018,2026-09-07 22:51:31,+25567595043,640022988055189,TZ-ARU-001,5G,tigo.corporate,577.58,2887.5,3465.08,34,157.76,13.9,0.06,7623.17
CDR-D-2004019,2026-09-01 08:42:21,+25571559378,640027425896687,TZ-MWA-001,5G,tigo.internet,339.31,1574.56,1913.87,24,126.44,12.0,0.02,4210.51
